7,6,3
7,7,34
7,6,9
7,6,4
7,26,5
7,7,26
7,3,31
7,39,7
7,3,43
7,7,6
7,3,5
7,7,23
7,7,4
7,3,41
7,3,33
7,3,31
7,7,2
7,3,9
7,3,7
7,26,3
7,3,9
7,3,6
7,6,5
7,26,3
1,1,3
13,28,3
13,3,2
13,28,4
13,7,7
13,13,2
13,6,1
13,6,6
13,7,5
13,3,2
13,7,5
13,3,3
13,28,3
11,6,4
11,11,1
11,11,4
11,11,4
11,11,11
11,26,1
11,11,8
37,0,7
37,6,2
37,6,6
37,6,1
37,6,2
37,0,3
37,0,2
37,0,10
9,6,11
9,13,2
9,6,9
9,6,3
9,13,1
9,6,5
9,6,4
13,7,3
13,13,4
13,7,1
13,6,3
13,7,1
13,7,5
13,13,33
13,6,2
13,13,2
13,13,7
13,13,2
13,7,7
13,6,2
13,3,3
13,7,5
13,3,2
13,3,1
13,13,3
13,7,3
13,13,7
13,26,2
13,3,2
13,6,9
13,5,4
13,13,4
13,7,2
13,3,4
13,6,6
13,8,5
13,5,8
13,6,11
13,5,2
13,3,2
13,5,6
28,6,2
28,3,22
28,6,4
28,3,10
28,3,2
28,3,2
28,3,20
28,6,3
28,3,7
28,3,2
28,6,4
28,6,2
28,6,2
28,3,22
28,3,9
28,3,15
28,3,5
28,3,14
28,3,1
6,6,1
6,6,5
6,6,3
3,3,27
3,3,2
3,3,9
1,38,1
1,38,1
1,38,1
1,34,13
42,3,2
42,3,7
42,42,2
42,5,3
42,5,3
42,3,2
42,5,2
42,42,13
42,42,1
42,5,2
42,3,6
42,3,1
42,26,2
42,3,9
13,3,2
13,43,2
13,13,2
13,3,2
13,3,3
13,26,2
11,6,2
11,6,9
11,32,2
11,11,2
11,3,2
3,3,1
3,3,1
3,3,1
7,6,16
7,7,1
44,6,1
44,6,2
7,6,13
7,6,9
7,6,8
7,6,2
7,19,7
7,6,3
7,6,3
7,18,4
7,6,6
7,3,6
7,19,5
7,3,2
7,6,2
7,8,52
0,7,2
19,19,2
19,19,4
19,19,10
19,19,2
19,8,7
19,19,2
40,11,3
40,11,5
40,6,2
40,6,1
40,26,1
5,5,3
5,3,12
27,3,2
27,3,8
27,5,5
27,27,11
27,5,3
27,3,9
27,3,6
27,6,21
27,3,4
27,5,3
27,3,3
27,3,3
27,5,2
27,3,13
27,3,2
27,26,3
27,3,7
8,3,3
8,3,4
8,8,15
8,8,2
8,6,2
8,3,9
8,3,4
8,3,1
30,6,3
37,7,2
37,37,6
37,37,1
13,6,3
13,7,3
13,7,2
13,6,4
13,6,2
13,6,3
13,13,4
13,10,2
13,13,1
13,8,3
13,7,1
13,5,4
3,3,1
3,6,2
3,3,15
3,3,1
0,0,3
0,0,1
26,3,2
5,3,5
5,3,1
5,3,6
5,6,2
5,3,6
28,28,8
28,6,3
6,6,3
6,6,2
28,28,20
28,3,6
41,41,21
5,3,5
5,5,1
5,3,3
5,3,3
5,3,2
5,5,1
5,3,4
5,3,2
5,3,4
5,26,2
1,6,2
1,6,4
1,1,2
13,7,5
13,11,5
13,6,2
13,26,4
13,3,2
13,3,22
13,11,3
13,3,3
13,3,20
13,3,6
13,3,21
13,26,2
13,26,3
1,1,16
1,1,1
1,1,10
1,34,5
1,6,5
1,44,3
0,0,7
0,0,5
0,0,3
0,6,4
0,6,3
0,0,4
0,0,2
0,0,5
0,0,1
44,44,2
3,3,2
3,3,46
3,3,2
3,3,4
3,3,2
6,6,1
13,3,3
13,6,3
13,13,2
13,5,1
13,3,4
13,8,8
13,3,4
13,3,4
13,5,5
28,6,2
28,28,5
28,6,3
28,3,3
28,28,19
28,26,2
17,3,17
17,3,7
17,3,29
17,3,13
17,3,19
17,3,7
17,3,8
17,3,30
17,3,13
17,3,11
17,3,8
3,3,13
3,3,2
8,3,4
7,6,8
7,7,1
7,26,2
7,7,11
7,7,13
7,7,2
7,7,4
7,7,5
7,7,2
7,7,22
13,28,3
13,3,10
13,13,4
13,6,4
13,17,2
13,3,4
13,13,5
13,28,6
13,13,4
13,3,3
13,13,49
13,13,2
13,13,4
13,3,4
13,28,1
13,13,3
13,13,4
13,3,2
13,6,2
13,3,9
13,3,1
13,3,2
13,3,2
13,6,2
13,36,2
13,3,1
13,2,2
13,3,6
13,28,7
9,10,2
9,9,15
9,9,3
3,5,4
3,5,2
3,5,2
3,3,11
3,3,9
3,3,21
3,3,8
3,3,8
3,3,1
3,3,2
0,6,2
0,0,26
0,0,13
0,0,10
0,0,35
0,0,3
0,0,7
0,0,8
0,0,18
0,6,6
0,0,6
0,6,7
0,0,21
0,0,15
6,6,1
7,7,3
7,7,8
7,6,2
7,6,3
7,18,9
7,7,5
7,6,15
7,7,9
7,6,2
7,3,8
7,7,14
7,6,2
37,7,4
37,7,4
37,18,3
37,7,3
37,6,10
37,7,5
37,7,5
37,3,3
37,37,1
37,8,1
13,13,2
13,28,2
13,10,11
1,6,2
1,3,2
1,3,5
1,6,25
1,7,18
1,6,3
1,6,8
1,20,13
1,1,12
1,6,15
1,3,19
1,7,5
1,35,4
1,7,16
1,7,6
1,6,4
1,1,4
1,3,8
1,3,10
1,20,8
1,8,6
1,3,11
1,7,6
13,6,2
13,2,15
13,3,20
13,6,2
13,5,4
13,6,1
13,7,2
13,3,1
13,6,7
13,3,1
13,2,2
13,6,1
13,3,57
13,2,2
13,26,2
13,13,2
13,3,15
13,13,2
13,11,2
13,8,6
13,8,3
13,3,2
13,3,9
13,2,71
13,3,5
13,3,4
13,7,4
13,2,35
13,3,45
13,8,32
13,3,9
13,3,2
13,18,12
13,13,2
13,3,2
13,6,11
13,8,1
13,7,9
13,13,15
13,7,12
13,3,1
13,6,3
13,13,30
7,7,30
7,7,2
7,7,2
7,7,3
7,7,3
7,18,2
7,6,4
7,6,2
7,6,10
7,7,2
7,7,4
7,6,9
13,10,5
13,10,5
13,10,9
13,7,2
13,10,3
13,8,2
13,6,6
16,6,5
16,3,3
16,7,2
16,26,3
16,36,2
16,3,4
1,6,1
1,1,3
1,1,3
13,7,13
13,7,6
13,18,2
13,13,2
13,6,1
13,13,3
13,13,2
13,13,12
13,7,6
13,7,9
13,7,14
13,7,3
13,13,2
13,7,1
13,6,3
7,7,4
7,6,4
7,18,9
7,7,4
7,7,8
7,3,4
7,8,2
13,6,18
13,6,8
13,11,6
13,3,3
13,6,6
13,6,11
13,6,5
13,7,4
13,6,13
13,13,4
13,6,8
13,0,3
13,7,14
13,6,9
13,11,7
13,3,2
13,13,4
13,11,5
13,3,3
13,3,3
13,20,12
13,8,6
13,3,2
13,3,3
13,7,34
13,11,7
28,28,4
28,28,4
28,28,9
28,28,3
28,28,8
28,28,1
28,28,4
8,6,2
8,8,22
8,3,11
8,5,4
8,27,4
8,8,3
8,3,8
8,3,2
8,7,3
8,6,3
8,3,3
8,3,27
8,6,1
8,7,14
8,8,5
8,8,5
8,6,3
8,3,3
8,6,9
8,6,5
8,3,2
8,6,10
8,6,12
8,6,6
8,3,81
8,8,9
8,3,2
8,3,1
8,8,2
8,3,7
8,3,8
10,10,2
10,10,4
10,10,1
28,28,2
28,28,7
28,28,2
28,28,1
28,28,4
12,0,8
12,12,4
12,6,2
12,0,2
12,0,2
12,0,10
11,6,15
11,32,2
11,11,76
11,6,2
11,11,6
11,6,6
11,3,17
11,32,12
11,11,2
11,3,11
11,3,1
11,11,2
11,26,12
11,3,2
11,3,6
11,3,2
15,3,2
15,6,19
15,6,9
15,3,2
11,6,3
11,11,3
11,11,11
11,11,3
11,11,4
11,32,19
11,6,2
11,6,3
11,26,7
11,3,3
28,28,22
28,28,1
28,6,2
28,6,2
28,28,12
28,28,1
28,3,3
28,26,5
28,28,4
3,3,4
14,3,6
14,3,14
14,3,6
14,3,3
14,3,4
14,3,3
14,14,1
14,3,6
14,3,4
14,11,3
14,2,3
14,3,6
14,3,5
14,14,13
14,2,2
14,3,5
14,2,1
14,3,5
29,29,1
29,29,2
29,29,1
0,6,4
0,0,8
0,6,4
0,0,2
3,3,1
3,3,2
3,6,2
3,3,2
13,6,2
13,2,15
13,3,20
13,6,2
13,5,4
13,6,1
13,7,2
13,3,1
13,6,7
13,3,1
13,2,2
13,6,1
13,3,57
13,2,2
13,26,2
13,13,2
13,3,15
13,13,2
13,11,2
13,8,6
13,8,3
13,3,2
13,3,9
13,2,71
13,3,5
13,3,4
13,7,4
13,2,35
13,3,45
13,8,32
13,3,9
13,3,2
13,18,12
13,13,2
13,3,2
13,6,11
13,8,1
13,7,9
13,13,15
13,7,12
13,3,1
16,6,2
16,3,2
13,3,2
13,6,9
13,5,4
13,13,4
13,7,2
13,3,4
13,6,6
13,8,5
13,13,9
13,5,8
13,6,11
13,5,2
13,3,2
13,5,6
37,7,2
37,37,7
37,37,3
37,37,2
10,6,2
10,0,4
10,10,4
10,0,48
10,0,11
10,6,3
10,6,2
10,0,5
10,10,14
10,10,4
10,0,7
10,0,6
10,0,8
10,10,6
10,0,3
10,0,38
8,3,3
8,3,4
8,6,2
8,3,4
8,3,4
8,8,2
8,3,1
3,3,1
3,6,4
3,3,15
3,3,1
1,1,3
1,1,2
1,1,3
1,0,2
1,1,1
1,20,2
26,3,3
26,6,2
26,6,5
26,26,14
26,26,2
14,3,3
14,14,2
14,14,2
14,3,5
14,3,3
14,14,7
14,20,4
14,14,1
14,3,9
14,14,7
14,14,3
7,7,3
7,7,8
7,7,2
7,7,2
7,7,4
13,10,3
13,28,9
13,8,3
13,6,6
13,6,3
13,8,1
13,7,6
13,13,2
13,7,4
13,8,3
13,3,6
1,6,13
1,6,2
1,44,17
1,30,6
1,44,2
9,41,2
9,6,1
9,6,3
7,7,5
7,6,9
7,7,7
7,18,4
7,6,4
7,3,2
7,6,3
7,7,15
7,7,9
7,8,2
14,3,32
14,5,2
14,14,3
14,3,1
14,3,6
14,14,18
14,14,1
14,3,6
14,3,18
14,14,16
14,3,7
14,14,14
14,3,2
6,6,4
3,3,2
13,6,6
13,6,6
13,3,2
13,6,2
13,3,2
13,6,2
13,6,3
13,2,6
13,3,2
13,7,9
13,2,4
13,6,2
13,13,2
13,20,5
13,6,3
13,3,5
13,7,9
13,3,2
13,20,4
13,7,8
13,6,5
13,3,4
13,3,4
13,20,5
13,8,16
13,7,20
7,7,1
7,7,1
13,13,2
13,10,2
28,28,3
28,28,3
28,28,13
28,6,2
28,3,10
28,3,2
28,26,10
28,3,7
28,28,6
28,28,3
37,7,2
37,37,6
37,37,1
1,1,17
1,1,8
1,1,2
1,7,2
1,1,2
1,38,1
1,1,2
1,1,2
1,6,1
1,1,3
1,7,7
1,8,30
1,1,6
37,7,2
44,6,2
13,7,5
13,18,3
13,28,3
13,6,6
13,7,4
13,6,11
13,3,7
13,3,17
13,3,4
13,28,1
13,6,2
13,6,5
13,10,2
12,0,8
12,12,4
12,6,2
12,0,2
12,0,2
12,0,10
3,3,1
3,3,3
3,3,11
3,3,5
3,3,1
0,6,2
9,13,2
9,14,2
9,6,2
9,6,1
9,6,2
9,9,51
9,14,5
9,14,2
9,9,4
9,20,2
9,2,1
10,6,2
1,1,3
1,1,2
1,0,2
1,1,4
1,1,1
1,7,4
1,20,2
7,7,4
7,7,4
7,7,3
7,7,3
7,7,8
7,6,4
7,7,3
7,7,2
7,7,3
13,13,4
13,13,4
13,13,3
13,13,3
13,5,2
13,13,4
13,13,3
13,13,2
13,13,8
13,13,2
13,13,6
18,6,3
18,7,5
18,7,47
18,3,8
18,8,2
18,8,4
18,8,19
7,7,24
7,7,13
7,7,4
7,7,17
7,6,11
7,6,13
7,7,2
7,3,8
7,7,2
7,6,11
7,3,7
7,7,3
7,7,6
7,3,2
7,6,32
6,6,8
6,6,2
27,5,6
27,5,7
27,6,23
27,5,2
27,27,19
27,3,4
12,10,3
12,7,2
12,36,15
11,6,3
11,32,8
11,6,9
11,3,7
11,3,10
21,21,17
21,21,4
13,6,2
13,13,2
28,28,1
28,6,4
28,3,16
28,3,5
10,0,7
10,7,3
10,28,2
6,6,4
6,6,6
3,3,4
14,14,2
14,14,2
14,14,1
14,14,3
14,14,2
13,10,3
13,3,3
7,6,3
7,3,4
7,7,7
7,6,5
7,20,2
7,3,2
7,6,2
7,7,4
7,7,3
7,8,2
7,7,5
11,6,2
11,11,4
11,11,1
11,11,3
11,11,8
3,3,2
3,3,4
3,3,3
3,3,4
3,43,3
3,20,1
3,6,2
3,3,3
3,3,3
3,3,6
3,3,10
3,3,2
3,6,7
3,3,4
3,3,2
10,10,4
10,0,2
10,10,14
10,0,2
10,3,2
10,10,7
10,10,4
10,10,3
10,10,4
10,10,3
10,0,3
10,28,7
0,0,11
0,0,9
0,0,14
0,0,23
0,0,1
0,0,7
0,6,4
0,6,2
0,0,1
0,0,23
0,0,12
11,6,6
11,6,4
11,6,3
11,3,4
11,11,2
11,11,3
11,11,6
11,11,1
11,3,2
3,3,9
3,3,2
3,6,2
3,3,15
3,3,14
3,3,4
3,3,5
3,3,2
3,6,3
3,6,3
3,3,22
3,3,2
3,3,11
10,0,4
9,6,2
9,0,4
9,0,6
9,28,12
9,13,2
9,0,6
9,3,5
9,28,11
9,4,2
9,0,1
9,6,4
9,6,4
9,0,5
9,13,2
9,6,2
9,10,3
9,0,9
9,10,5
9,28,2
3,3,1
37,7,2
37,37,3
37,37,2
12,0,5
12,10,3
12,0,13
12,0,5
12,7,1
12,0,7
12,3,4
12,3,5
12,28,1
12,6,5
12,6,1
12,12,1
12,6,3
12,10,7
12,10,3
12,7,1
12,0,5
12,0,3
12,0,3
12,3,3
12,12,14
12,0,2
12,28,1
12,0,10
9,28,9
9,28,4
9,28,3
9,13,5
9,28,3
9,28,5
9,13,2
9,6,1
9,6,4
9,28,5
9,28,2
9,28,5
9,6,2
9,28,3
41,41,1
41,41,2
41,41,2
41,41,2
42,42,10
42,42,11
42,3,3
29,6,4
29,8,13
29,8,12
29,8,6
29,6,2
29,7,8
29,8,2
29,6,3
29,8,12
29,7,6
29,8,2
29,6,3
29,8,21
29,6,4
29,8,3
29,8,7
29,8,20
10,6,3
10,3,2
10,5,1
10,0,12
10,10,4
10,3,4
10,7,4
10,6,2
10,6,3
10,10,15
10,10,4
10,10,2
10,7,5
10,0,1
10,0,3
10,10,2
10,8,1
10,7,4
10,0,2
10,0,10
7,7,43
7,7,6
7,7,2
7,6,8
7,7,39
7,6,2
7,6,53
7,7,12
7,3,7
7,7,4
7,7,2
7,3,41
7,3,4
7,3,13
7,3,1
7,3,2
7,6,7
3,43,3
3,3,2
3,3,3
3,3,2
3,3,6
3,3,5
3,6,7
3,3,2
3,3,1
3,3,13
3,3,2
42,5,2
42,42,8
19,19,2
19,19,4
13,3,3
13,3,9
13,11,3
13,3,4
13,3,4
13,3,3
13,13,2
13,3,3
13,3,4
13,3,4
13,3,3
28,28,2
28,28,3
13,6,3
13,7,3
13,7,2
13,6,4
13,6,2
13,6,3
13,13,4
13,10,2
13,13,1
13,8,3
13,7,1
13,5,4
13,13,1
13,6,4
13,10,2
12,12,14
13,13,183
13,6,3
13,6,2
13,10,4
13,10,1
13,6,2
13,7,4
13,13,1
13,6,3
13,13,2
13,6,4
13,10,2
13,7,6
13,6,2
13,3,2
13,3,3
13,10,16
13,8,4
13,7,5
10,10,3
10,0,10
13,13,1
44,0,3
44,6,6
44,7,4
44,3,3
44,20,4
5,3,4
5,7,2
5,3,7
5,42,7
5,3,4
5,3,4
5,36,6
5,5,6
3,3,6
3,3,5
3,3,47
10,0,3
10,10,3
10,7,3
10,0,2
10,10,3
37,37,6
3,3,3
3,3,1
26,3,3
26,6,2
26,26,1
26,6,3
26,26,5
7,6,2
7,7,4
7,7,3
7,3,2
7,3,2
7,6,1
7,7,3
7,3,2
7,7,2
7,6,2
7,3,1
7,6,2
7,3,4
7,3,11
7,3,1
7,26,5
7,8,6
7,7,12
8,26,2
8,26,2
8,6,3
8,3,4
32,32,1
32,3,2
26,3,3
26,6,4
26,26,1
26,26,4
3,3,1
3,6,3
29,6,5
29,7,4
29,20,4
29,6,4
29,3,4
29,7,4
29,3,2
16,6,5
16,3,3
16,7,2
16,26,3
16,36,2
16,3,4
7,19,9
7,19,7
7,7,2
7,7,4
7,6,6
7,19,27
7,8,13
10,7,4
10,10,3
10,6,5
10,7,3
10,18,10
10,7,3
10,6,10
10,6,2
10,7,5
10,7,2
10,7,7
10,3,2
10,10,7
10,7,4
10,18,5
10,8,2
10,10,2
6,6,2
13,13,2
7,11,7
7,7,5
7,18,2
7,6,6
7,6,1
7,32,6
7,11,3
7,7,4
7,3,19
7,8,1
7,3,1
7,11,2
7,18,4
7,26,10
7,8,5
7,7,3
7,11,4
7,36,7
41,41,1
41,41,25
41,41,4
13,10,2
10,28,4
10,28,4
10,28,3
10,28,5
10,6,2
10,3,2
10,10,3
10,10,2
10,28,2
5,5,1
5,5,1
5,3,10
5,5,3
5,5,1
5,5,2
5,5,1
5,5,1
5,6,1
5,5,1
5,5,1
5,6,3
5,5,1
5,5,2
5,5,1
5,5,1
5,5,2
5,5,1
5,5,1
5,3,23
0,0,1
0,0,2
0,0,2
0,0,2
0,0,10
28,28,2
28,28,2
28,36,2
28,3,4
11,6,6
11,11,2
11,11,8
11,11,3
11,11,2
11,11,1
11,26,13
11,3,2
11,11,14
4,6,3
4,3,3
4,3,4
4,3,6
4,3,3
28,11,3
28,28,5
28,3,5
28,11,2
28,26,5
6,6,5
36,3,2
36,3,3
36,36,15
6,6,52
13,8,3
13,7,4
13,13,2
13,6,2
13,8,1
13,7,3
13,8,3
13,10,13
0,0,3
13,13,3
13,13,3
13,5,3
13,13,2
13,10,6
13,3,3
13,7,15
13,7,15
13,7,12
13,6,5
13,8,6
13,7,9
13,7,5
13,18,6
13,6,10
13,6,4
13,8,5
13,8,5
13,7,3
13,6,3
13,13,27
13,7,7
13,7,2
13,7,3
13,7,2
13,7,4
13,8,4
13,6,11
11,6,3
11,11,1
5,5,20
5,5,40
5,5,56
5,6,5
6,6,3
44,1,5
10,10,5
10,32,3
10,10,4
10,3,2
10,6,2
10,3,3
10,10,5
10,7,5
10,2,6
10,3,3
10,28,2
12,12,1
12,32,2
12,32,2
12,10,1
12,12,2
12,3,2
6,6,4
6,6,3
1,1,1
1,6,2
1,3,4
1,3,3
1,1,1
1,21,18
1,1,8
1,38,3
1,31,2
1,21,7
11,11,10
7,7,29
7,7,46
7,3,6
7,7,24
7,11,3
7,7,4
7,7,1
7,11,5
7,11,25
7,7,27
7,6,3
7,7,34
7,6,9
7,6,4
7,26,5
7,7,26
7,3,31
7,39,7
7,3,43
7,7,6
7,3,5
7,7,23
7,7,4
7,3,41
7,3,33
7,3,31
7,7,2
7,3,9
7,3,7
7,26,3
7,3,9
7,3,6
7,6,5
7,26,3
13,10,3
14,3,5
14,3,4
14,3,6
14,3,6
13,3,6
13,5,9
13,13,10
13,3,3
13,7,4
13,18,6
13,6,6
13,3,11
13,11,2
13,7,6
13,3,10
13,6,7
13,7,5
13,3,16
13,11,1
13,3,1
13,3,1
13,26,4
13,8,15
13,7,1
13,13,9
8,26,2
8,26,2
8,6,3
8,3,4
4,28,4
4,28,7
4,28,2
4,28,4
4,28,3
4,28,5
4,6,2
4,28,2
4,10,2
4,28,5
4,4,8
13,10,5
13,10,5
13,10,9
13,7,2
13,10,3
13,8,2
5,5,3
5,3,12
22,6,8
22,22,16
22,6,2
22,22,21
22,6,3
22,6,1
22,6,5
22,3,2
18,18,11
18,7,33
18,8,1
18,8,5
7,7,7
7,7,3
7,3,5
7,6,5
7,7,7
7,5,4
7,3,5
7,3,3
7,3,5
7,8,7
7,26,3
19,19,2
19,3,18
19,5,1
19,5,2
19,3,10
19,3,3
19,19,15
19,19,12
19,3,4
19,3,5
19,8,8
19,3,3
15,15,7
15,6,8
15,6,2
13,6,2
13,0,5
13,6,1
13,6,2
13,0,2
13,3,2
13,0,2
13,0,10
6,6,3
6,6,3
13,6,3
13,6,2
13,6,3
13,10,2
29,6,5
29,29,12
29,3,1
29,6,2
29,3,7
29,6,3
29,3,4
29,8,9
29,3,7
29,3,4
29,8,18
29,3,3
29,3,1
29,3,12
3,3,1
3,6,7
3,3,6
7,7,7
7,7,3
7,3,5
7,6,5
7,7,7
7,5,4
7,3,5
7,3,3
7,3,5
7,8,7
7,26,3
10,10,2
10,10,7
10,7,2
10,8,2
7,7,1
10,18,2
10,7,6
10,6,3
10,6,7
10,10,4
10,10,4
10,7,2
10,0,2
10,0,4
10,3,2
10,10,4
10,7,4
10,8,4
10,10,2
10,10,62
28,28,8
28,6,3
44,6,1
44,6,2
13,28,8
13,28,5
36,3,2
36,3,6
36,36,2
36,5,3
36,5,3
36,3,2
36,36,2
36,5,2
36,5,2
36,3,2
36,26,2
36,3,10
36,36,13
28,3,2
28,3,2
28,28,5
28,28,5
28,28,3
28,3,2
28,6,2
28,28,2
28,3,4
28,3,2
45,45,9
45,1,10
45,1,1
45,34,3
45,34,1
45,1,1
45,1,1
45,31,7
45,1,1
45,1,1
45,1,1
14,14,2
14,14,3
12,0,5
12,6,3
12,3,3
12,10,3
12,10,3
12,10,2
12,10,31
12,3,2
13,13,5
13,13,4
13,18,4
13,6,1
13,6,3
13,6,2
13,13,3
13,13,4
13,13,3
13,13,3
13,13,4
13,3,2
13,7,3
13,13,3
13,3,5
13,13,3
13,13,6
13,13,3
13,7,4
13,2,8
10,0,3
10,0,6
10,0,4
10,28,2
10,7,1
10,28,7
7,7,3
7,3,4
7,5,1
7,6,2
7,7,11
7,3,3
7,7,4
7,18,3
7,6,4
7,6,3
7,11,5
7,7,4
7,3,11
7,8,1
7,3,1
7,11,3
7,26,6
7,7,1
7,8,5
7,7,10
7,7,3
11,11,3
11,11,1
11,11,10
11,6,17
14,14,16
14,14,3
14,3,28
14,14,7
14,14,15
3,3,3
3,3,2
3,3,4
3,6,3
28,3,12
28,3,9
28,3,4
28,3,9
28,28,16
28,28,10
28,3,9
28,3,14
28,3,1
28,3,4
28,3,2
0,6,2
6,6,2
6,6,6
6,6,11
6,6,1
6,6,3
13,7,5
13,18,3
13,28,3
13,6,6
13,7,4
13,6,11
13,3,7
13,3,17
13,3,4
13,28,1
13,13,3
13,13,7
13,5,6
13,13,11
3,6,3
3,6,7
3,5,2
3,3,5
43,43,1
26,3,3
26,6,4
26,26,1
26,26,4
13,7,5
13,11,5
13,6,2
13,26,4
13,3,2
13,3,22
13,11,3
13,13,1
13,3,3
13,3,20
13,3,6
13,3,21
13,26,2
13,26,3
21,21,1
21,6,8
21,6,8
21,21,2
21,6,5
21,3,5
19,3,2
13,3,2
13,3,2
13,3,5
13,3,30
13,3,10
13,3,9
13,3,31
13,3,7
13,3,5
13,3,23
13,3,22
13,3,3
13,3,5
13,3,15
3,6,40
3,6,25
3,6,21
3,3,16
3,6,4
3,3,3
3,6,7
3,6,9
3,6,3
3,20,9
3,3,4
3,6,8
3,20,4
3,3,7
3,6,3
3,6,2
3,3,40
3,20,5
3,3,27
1,1,6
1,38,4
1,38,4
1,38,4
1,38,4
1,1,3
1,34,2
6,6,6
1,1,1
1,1,8
1,38,9
1,6,2
1,3,6
1,38,3
1,1,1
1,6,3
1,38,13
1,6,3
1,38,3
1,3,17
1,20,2
1,1,24
28,28,22
28,28,1
28,6,2
28,6,2
28,28,12
28,28,1
28,3,3
28,26,5
28,28,4
37,0,7
37,6,2
37,6,6
37,6,1
37,6,2
37,0,3
37,0,2
37,0,10
13,28,4
13,3,11
13,28,12
13,13,6
13,28,5
13,6,6
13,5,13
13,6,15
13,3,4
13,36,2
13,3,2
13,28,8
13,3,5
13,36,8
13,10,8
13,0,7
13,13,9
13,7,3
13,13,15
13,28,2
25,25,1
25,6,2
13,10,7
13,3,3
0,0,1
0,0,2
0,0,2
0,0,2
0,0,10
15,6,7
15,5,2
9,6,2
9,0,4
9,0,2
9,0,7
9,0,3
9,7,8
9,6,2
9,4,4
9,0,1
9,6,6
9,6,6
9,0,5
9,7,5
