15,0,7
15,0,4
15,0,2
0,8,16
0,0,3
0,0,7
0,0,1
0,8,1
0,3,10
2,2,5
26,3,19
26,8,37
26,0,17
26,26,2
26,8,163
26,26,4
26,0,4
26,26,21
26,0,3
26,8,1
26,3,55
26,12,19
26,0,36
26,26,3
26,3,27
26,26,86
26,0,2
26,3,3
26,0,58
26,0,12
26,0,37
26,26,1
19,4,4
19,4,2
19,8,15
19,19,6
19,4,19
19,4,4
19,3,6
19,4,10
19,4,2
19,4,9
19,19,3
19,4,2
19,3,2
19,0,13
19,0,6
4,0,5
23,23,2
23,0,4
23,23,4
23,3,9
19,4,2
19,4,6
19,8,5
19,4,2
19,3,3
19,4,3
19,8,1
19,3,2
19,4,2
19,4,11
19,4,2
19,19,7
19,4,2
19,19,1
0,8,2
0,0,55
0,8,12
0,0,3
0,0,11
0,0,5
0,3,23
0,0,8
0,0,8
0,0,5
0,0,1
0,0,10
0,0,9
0,0,4
14,3,7
14,21,3
14,11,5
14,12,5
14,0,4
14,14,1
14,0,4
14,3,10
14,3,3
14,12,13
14,0,2
14,21,3
14,12,6
14,0,3
14,0,3
14,14,4
14,14,5
0,8,3
0,0,2
0,0,3
26,0,8
26,8,5
26,3,4
26,26,3
26,3,2
0,0,4
0,8,13
0,0,8
0,0,4
0,3,9
0,8,3
0,3,16
0,0,9
0,0,21
0,0,23
0,0,5
23,3,3
23,0,2
23,0,5
23,3,3
23,0,2
23,0,4
3,3,4
3,3,48
3,3,131
3,3,15
3,3,1
3,3,5
3,3,16
3,3,14
26,8,2
26,3,8
26,26,6
1,8,4
1,0,2
1,8,2
1,3,2
1,0,1
1,0,7
1,0,1
1,3,1
1,0,5
1,0,2
10,10,4
10,8,4
10,10,4
10,3,3
10,3,2
18,8,2
18,18,1
18,3,3
0,3,2
0,0,2
0,8,4
0,0,4
0,8,2
0,0,7
0,3,3
0,0,2
0,3,3
0,0,8
0,0,2
0,8,2
0,8,7
0,0,2
0,0,9
0,8,2
0,3,2
0,0,1
0,0,6
0,0,4
0,0,2
0,0,6
8,8,3
8,8,8
8,8,1
8,8,3
8,8,1
0,0,1
0,0,1
0,0,1
0,21,2
0,12,6
0,0,2
0,21,2
0,12,2
0,0,4
6,6,85
6,3,1
6,3,7
6,6,9
6,6,2
0,21,2
0,3,4
0,21,2
0,3,2
0,0,17
0,0,2
0,8,2
0,0,2
0,0,5
0,3,4
10,10,4
10,10,1
10,8,4
10,8,3
10,10,6
10,8,2
10,10,5
10,10,3
10,3,8
10,3,30
10,10,15
0,3,8
0,0,2
0,0,1
0,8,14
0,0,45
0,0,82
0,3,9
0,0,1
0,0,2
0,0,38
0,0,26
0,0,3
5,8,3
5,5,2
5,5,13
5,5,2
5,5,6
26,26,1
26,26,2
26,26,1
26,26,1
12,12,7
12,12,7
4,4,6
4,4,2
4,4,3
4,4,38
22,22,1
22,8,2
22,22,1
22,8,2
22,3,4
6,6,2
6,6,4
6,3,11
6,3,4
6,6,3
3,3,11
3,3,17
3,3,17
3,3,2
3,3,3
3,3,18
3,3,3
22,0,3
22,0,2
22,3,2
22,0,2
0,8,1
0,3,1
0,0,3
0,8,2
0,12,2
2,2,6
11,11,5
11,8,2
11,3,3
11,11,1
3,3,24
3,3,46
4,4,4
4,4,2
0,0,109
0,3,43
0,0,7
0,8,14
0,0,4
0,0,5
0,0,5
0,0,2
26,26,6
26,9,2
26,8,13
26,26,2
26,9,2
26,9,1
26,26,57
26,0,7
26,3,14
26,0,25
26,26,45
26,26,3
26,26,3
26,3,1
26,26,2
3,3,3
3,3,2
3,3,3
3,3,7
6,3,2
6,6,2
6,8,24
6,6,3
6,6,34
6,0,14
6,0,12
6,8,2
6,3,2
6,3,5
6,0,39
6,6,21
6,0,2
6,6,3
6,6,1
6,6,3
6,6,1
6,0,3
25,25,13
25,0,4
3,3,2
3,3,8
0,0,2
0,0,2
0,0,2
0,0,2
0,0,3
0,0,2
0,0,2
4,4,43
4,4,59
4,4,7
4,4,1
9,9,6
9,9,7
9,9,8
9,9,4
4,4,12
4,4,6
26,26,5
26,8,7
26,26,7
26,3,2
26,3,1
26,26,6
10,8,3
10,25,3
10,8,2
10,3,5
10,10,1
10,10,1
0,21,2
0,21,2
19,8,2
19,3,3
0,8,2
0,8,7
0,8,2
0,0,1
0,0,3
0,8,2
0,8,2
0,3,3
0,8,2
0,0,3
0,3,8
0,0,10
0,0,2
0,0,2
0,8,10
0,0,8
0,0,2
0,25,13
0,8,2
0,3,2
0,0,12
0,0,6
0,0,4
26,8,2
26,3,2
26,26,8
0,0,5
0,3,3
0,0,2
0,0,8
0,3,1
0,0,5
0,0,3
0,0,7
0,0,6
0,0,1
0,0,2
6,8,3
6,6,3
6,3,7
6,3,9
6,6,2
6,3,3
4,4,34
4,4,3
4,4,10
4,4,6
0,12,2
0,0,3
0,0,2
4,4,2
4,4,17
4,0,2
4,4,3
19,19,4
19,19,4
10,8,1
10,8,2
10,25,3
10,8,2
10,8,1
10,10,1
10,3,5
10,10,4
0,3,2
0,3,4
0,9,2
0,3,4
0,0,1
0,8,2
14,21,2
14,11,2
14,21,2
14,14,3
14,11,1
0,8,2
0,0,2
0,8,14
0,0,2
0,3,12
0,8,2
0,0,13
0,3,5
0,0,2
0,0,1
0,3,1
0,0,15
0,0,1
0,0,2
0,12,5
0,0,8
0,0,2
0,12,2
0,0,2
0,3,7
0,8,5
0,0,5
7,7,2
2,3,3
2,2,6
2,3,2
2,3,2
4,4,21
4,4,1
4,4,1
4,4,17
4,4,2
4,4,1
4,4,8
4,4,26
4,4,14
4,4,8
4,4,18
4,4,3
4,4,45
5,3,8
5,8,4
5,3,4
5,5,4
5,5,3
0,0,1
0,21,2
0,0,3
0,21,2
0,12,2
0,8,3
0,0,3
0,3,7
0,8,2
0,8,6
0,0,2
0,0,8
0,8,2
0,3,2
0,0,1
0,0,6
0,0,4
0,0,2
0,0,6
0,8,3
0,0,4
0,21,2
0,8,5
0,0,3
0,3,5
0,0,7
0,21,2
0,3,2
0,0,6
0,0,1
0,0,3
4,8,2
4,8,2
4,4,1
3,3,3
3,3,4
3,3,3
3,3,15
3,3,9
3,3,37
3,3,6
3,3,3
4,4,43
1,8,3
1,12,5
1,8,8
1,0,3
1,1,5
1,1,8
1,1,5
1,3,2
1,3,5
1,0,3
1,0,3
1,0,2
1,0,3
1,0,9
1,0,8
1,12,3
1,0,1
1,1,3
0,3,2
0,8,6
0,0,3
0,8,2
0,3,5
0,0,2
0,0,8
0,3,3
0,0,5
0,0,2
0,0,2
0,0,14
0,8,7
0,3,1
4,0,8
4,21,2
4,8,2
4,4,5
4,21,2
4,3,3
4,21,2
4,0,2
4,4,2
4,0,3
10,3,4
10,3,4
22,3,16
22,22,8
22,0,2
22,8,16
22,0,7
22,0,2
22,3,5
22,8,3
22,3,2
22,0,13
22,22,15
22,0,8
22,0,4
22,0,2
26,3,4
26,26,1
26,0,2
26,9,2
26,0,9
26,8,29
26,9,2
26,9,2
26,25,4
26,26,17
26,0,1
26,0,3
26,8,2
26,3,4
26,26,9
26,0,8
26,0,2
26,0,7
26,0,4
26,26,4
20,21,2
20,3,3
20,21,2
10,10,6
10,10,6
10,8,2
10,8,2
10,3,6
4,0,7
0,8,4
0,0,3
0,3,10
4,3,2
0,0,2
0,8,10
0,0,2
0,0,10
0,0,4
0,8,3
0,0,8
0,3,2
0,0,1
0,0,7
0,19,2
0,0,1
0,0,2
0,0,1
0,8,4
0,8,2
0,3,3
0,0,5
0,21,2
0,0,1
0,8,2
0,0,1
0,0,1
0,21,2
14,14,20
14,3,16
14,3,5
0,3,2
0,0,9
0,0,49
0,0,2
0,0,1
0,3,1
0,0,1
0,0,1
0,3,5
5,3,2
5,8,2
5,5,2
5,3,2
4,4,8
4,4,4
4,4,4
4,4,19
3,3,11
3,3,13
3,3,3
3,3,3
3,3,8
3,3,1
3,3,9
3,3,3
3,3,11
3,3,3
3,3,21
0,0,9
0,8,9
0,0,12
0,0,3
0,8,2
0,3,12
0,0,9
0,3,1
21,21,1
3,3,3
3,3,1
3,3,3
3,3,3
3,3,3
4,21,2
4,21,2
10,3,4
10,10,5
10,8,2
10,3,2
10,10,3
10,10,1
10,10,5
0,0,4
0,0,16
0,8,18
0,0,16
0,0,4
0,8,4
0,3,15
0,3,1
22,3,4
22,8,25
22,8,78
22,22,90
22,0,10
22,22,2
22,0,5
22,3,4
22,3,19
22,22,2
22,0,21
22,22,9
22,3,10
22,0,41
22,12,1
22,0,36
22,0,4
0,8,2
0,0,5
0,8,6
0,0,3
0,3,3
0,8,2
0,3,3
0,0,1
0,0,16
0,0,3
0,3,2
0,0,4
0,0,3
7,3,1
7,0,7
7,0,2
7,8,5
7,8,3
7,0,2
7,8,2
7,0,3
7,7,2
7,3,4
7,3,3
7,7,10
7,0,1
7,3,2
7,0,8
11,3,2
11,0,5
11,11,34
11,8,4
11,0,2
11,21,2
11,8,4
11,0,1
11,8,3
11,3,9
11,21,2
11,0,2
11,0,5
11,11,15
11,0,10
11,0,9
4,4,33
23,8,6
23,23,6
23,0,4
23,3,9
23,3,14
23,3,2
8,8,2
8,8,2
8,8,6
8,8,5
8,8,1
8,8,1
4,0,1
4,4,6
4,0,3
4,4,15
4,4,6
4,4,36
4,3,3
4,0,16
4,0,7
4,3,5
4,4,7
4,4,6
0,3,3
0,8,5
0,8,8
0,0,6
0,0,5
0,3,3
0,12,3
0,3,3
0,0,5
0,0,3
8,8,5
8,8,1
8,8,4
0,8,2
0,3,3
0,0,1
0,3,12
0,3,2
0,0,2
7,3,3
7,0,2
7,0,7
7,7,6
7,8,3
7,7,1
7,0,6
7,0,2
7,8,2
7,3,3
7,0,1
7,0,5
7,0,3
0,8,13
0,0,24
0,0,10
0,3,8
0,0,5
0,0,8
0,0,1
8,8,7
8,8,82
8,8,45
8,8,25
8,8,4
8,8,4
8,8,6
8,8,32
8,8,25
8,8,10
8,8,7
8,8,6
8,8,6
8,8,6
0,21,2
0,8,2
0,3,5
0,21,2
4,4,3
0,0,1
0,0,2
0,3,3
0,0,13
0,0,16
0,0,8
0,0,43
0,0,17
0,0,8
0,8,5
0,0,3
0,3,7
4,4,6
4,4,17
4,4,2
0,3,1
0,3,2
0,0,1
0,8,1
0,3,1
0,0,1
0,3,1
0,8,1
0,3,1
0,0,1
0,3,2
0,0,1
0,0,1
0,0,1
0,0,1
26,26,5
0,0,4
0,0,4
0,0,2
0,0,2
0,0,4
0,12,2
11,11,1
11,12,2
11,8,6
11,11,6
11,11,5
11,12,2
6,8,4
6,6,7
6,3,13
6,6,2
7,8,2
7,7,5
7,8,11
7,3,25
7,7,9
7,7,20
7,3,2
7,0,13
7,0,4
4,4,3
4,4,2
4,4,3
4,4,3
4,3,4
22,22,1
22,8,3
22,8,2
22,3,4
10,8,2
10,8,2
10,3,2
4,4,2
7,7,5
7,7,7
7,7,3
7,7,7
0,3,4
0,0,4
0,8,4
0,0,20
0,0,2
8,8,3
4,4,2
4,4,4
4,4,2
4,4,3
4,4,2
0,0,1
4,4,1
4,4,3
4,4,4
4,4,5
4,4,1
4,4,5
4,4,2
4,4,19
4,4,1
0,3,6
0,0,14
0,3,74
0,0,2
0,0,26
0,0,3
0,8,13
0,0,5
0,0,16
0,0,3
0,8,5
0,3,9
0,3,1
4,3,7
4,4,14
4,4,3
4,4,8
4,4,6
10,10,8
10,10,3
10,10,2
10,10,3
10,10,4
10,10,2
4,4,4
4,4,5
4,4,4
4,4,7
4,4,4
0,3,2
4,4,12
9,9,1
9,9,6
22,22,1
22,8,7
22,8,2
22,3,4
22,3,3
22,22,4
10,8,2
10,8,2
10,3,2
5,3,6
5,8,2
5,3,2
5,5,3
0,8,2
0,8,8
0,0,3
0,3,10
0,0,3
0,0,3
0,0,2
0,0,6
0,0,1
0,0,6
0,0,6
6,6,1
6,6,1
6,6,3
6,6,1
9,3,1
9,9,1
9,3,2
0,0,25
0,0,1
0,12,4
0,8,6
0,3,14
0,0,22
0,0,2
0,0,4
4,4,2
4,4,9
1,1,8
18,18,15
18,8,23
18,18,4
18,18,50
18,0,28
18,3,17
0,0,2
0,0,1
0,0,6
0,3,7
0,8,5
26,21,2
26,8,2
26,3,2
26,21,2
26,0,4
26,8,5
26,3,3
26,8,2
26,3,6
